ID,titles
1142,"Sur les six premiers mois de l'année, les autorités recensent neuf morts de moins qu'au premier semestre 2018."
1143,"Le restaurateur Eric Poezevara a ouvert un restaurant à Copenhague, dans la banlieue de Copenhague, dans le sillage de l'Ecole"
1144,Les autorités péruviennes ont annoncé des mesures pour fournir des bouteilles d'oxygène le plus vite possible.
1145,Le local du député des Yvelines Didier Baichère a été tagué ce lundi matin.
1146,Le gouvernement a voté le gel des aides au logement qui ne seront pas revalorisées le 1er octobre prochain alors qu'elles l'avaient toujours été jusqu'
1147,"La présence de Listeria monocytogènes, bactérie responsable de la listériose, dans les produits mis en cause, a provoqué la colère des consommateurs"
1148,"Greta Thunberg est connue pour ses expositions et ses expositions médiatiques, selon un sondage BVA pour Orange."
1149,L'administrateur judiciaire de l'Olympique de Marseille a annoncé jeudi la liquidation de l'entreprise de Liège en Belgique.
1150,"La présidente LR de la Région des Pays de Loire a lancé un ""gros coup de colère"" contre les grévistes, ce mardi matin sur RTL."
1151,"Le Nobel de la paix a été attribué au Premier ministre éthiopien Abiy Ahmed, artisan d'une réconciliation spectaculaire entre son pays et l'É"
1152,Le ministre de l'Education Jean-Michel Blanquer a annoncé jeudi 18 juin que les écoles et collèges rouvriraient pour tous à compter du 22 juin.
1153,"Mahmoud Moussavi Majd a été exécuté lundi matin pour espionnage, a annoncé la justice iranienne."
1154,"Le zoo d'Afrique de l'Ouest d'Afrique de l'Ouest a annoncé mercredi la naissance d'un tigreau, baptisé ""Pandemia"" et"
1155,"L'ex-ministre de la Famille regrette ""un relâchement quantitatif au fil des nominations"" au sein du gouvernement entre 2017 et 2020."
1156,"Invité du journal de 13 Heures de TF1 ce vendredi 13 mars, Édouard Philippe a annoncé que les rassemblements de plus de 100 personnes seraient désormais interdit"
1157,"Le ministre britannique des Affaires étrangères Boris Johnson a estimé jeudi que les Britanniques devaient ""respecter leurs obligations"" et "" fournir une alternative"" à la loi"
1158,"Le palmarès de l'édition 2020 des Pulitzer a été décerné mercredi à Donald Trump. Le magazine ""The New York Times"" et le site d'information"
1159,L'élue du VIIe arrondissement de Paris publie un texte dans lequel elle dresse un bilan négatif de deux décennies de gouvernance socialiste.
1160,"Un élève du collège Jean-Jacques Rousseau du Pré-Saint-Gervaius, en Seine-Saint-Denis, est venu en cours avec, dans"
1161,L'ancien chef de l'État est séduit par le jeune chef de l'État.
1162,"L'air du temps. Marianne, enseignante de Tunisie, a décidé de se réfugier en Tunisie, où elle espère retrouver ses parents."
1163,"""Notre-Dame, c'est l'âme de Paris"", ""elle est belle, elle est là, elle a tenu"" et ""c'est une forme presque"
1164,"Le président du Sénat, Jean-François Larcher, a estimé mardi que ""l'État de droit était en recul"" sur la question de l'"
1165,"Selon un sondage réalisé par Odoxa pour Franceinfo et Le Figaro publié jeudi 6 décembre, le gouvernement se prépare au pire et craint une nouvelle flambée de violence"
1166,"Edouard Philippe a présenté lundi le bilan des centaines de milliers de propositions citoyennes issues des deux mois de grand débat national lancé face à la crise des ""gilets"
1167,"Dans un entretien au Monde, le directeur général de l'Hôpital Ciotti revient sur la crise sanitaire qui a conduit à la déprogrammation massive des soins hors Co"
1168,La Convention citoyenne pour le climat a rejeté samedi une proposition de réduction du temps de travail à 28 heures hebdomadaires.
1169,Le nombre de paquets de cigarettes vendus chez les buralistes est en chute libre sur le premier semestre 2018.
1170,"Une journée ""d'accueil"" de 250 élèves infirmiers de première année a attiré l'attention de la CGT du Centre hospitalier de la ville, qui s"
1171,L'ancien président de la République s'est exprimé sur France Inter lundi 25 mai.
1172,Le plan canicule de niveau 3 est activé dès ce dimanche par le préfet.
1173,"Le documentaire ""American Utopia"" de Spike Lee a été présenté en première mondiale en streaming sur internet, ainsi que devant un public limité dans quelques salles de Toronto."
1174,Les deux chanteuses se sont croisées sur scène au sein de la troupe de l'opéra-rock Starmania.
1175,"Invitée du talk-show d'Amanda Scott sur France 2, la directrice générale du comité Miss France et ancienne miss a accepté de se confier sur son divorce."
1176,Le nombre de décès depuis le 1er mars s'élève désormais à 26.310.
1177,"Des milliers de personnes ont défilé dans les rues de New York, Washington, Seattle et Los Angeles, trois villes où le couvre-feu a été levé."
1178,"Le géant chinois de l'Internet a décidé de bloquer ses applications sur le territoire indien, deux semaines après un accrochage meurtrier entre les armées indienne"
1179,L'acteur s'est confié au Monde et a notamment évoqué Jean-Paul Belmondo... qu'il n'a pas épargné.
1180,"Alejandro, le fils de l'épidémiologiste, s'est confié sur son état de santé à la fin de sa journée de travail pour retrouver ses amis. Il"
1181,"Édouard Philippe a qualifié de ""grève sauvage"" des agents de la SNCF."
1182,Le romancier américain Liu U U U U U U U U U U U U U U U U U U U U U U U U U U U U U U
1183,L'Organisation mondiale de l'agriculture (OMS) a annoncé mercredi qu'elle allait tester un nouveau vaccin pour l'épidémie de cancérodéficience
1184,"Un professeur de médecine pakistanais est décédé dans la nuit de vendredi à samedi, au Pakistan, après avoir subi des symptômes d'un cancer, a annoncé"
1185,"La pandémie de Covid-19 a bouleversé l'esprit des scientifiques, mais aussi les esprits. C'est ce que révèle une enquête menée"
1186,L'ex-ministre de la Transition écologique aurait utilisé ses frais de mandat de député de Loire-Atlantique pour payer une partie de ses cotisations d'élu
1187,Le CSA a ouvert une procédure d'instruction contre la chaîne C8 après la diffusion d'une séquence où Laurent Baffie remonte le bas de la robe
1188,"Le ministre de la Transition écologique et solidaire succède à Nicolas Hulot, qui avait brutalement démissionné la semaine précédente."
1189,Le ministère de l'Intérieur avait mis en garde contre la tentation des départs en vacances.
1190,Une enquête du Monde au plus près du personnel des Ehpad illustre la grande appréhension qui règne dans les couloirs des établissements spécialisés.
1191,"Le ministre de l'Economie et des Finances Bruno Le Maire a affirmé mercredi matin qu'il fallait ""retrouver le travail"" et qu'il"
1192,La secrétaire d'État chargée de l'Égalité entre les femmes et les hommes Marlène Schiappa n'ira pas voir le film de Polanski
1193,Un homme a été interpellé à proximité des Invalides. Il est soupçonné d'avoir adressé un doigt d'honneur au convoi présidentiel qui se dirige
1194,Le journaliste Philippe Gildas s'est éteint dimanche 28 octobre à l'âge de 82 ans.
1195,"Laurent-Franck Lienard, avocat au barreau de Paris, ne souhaite plus avoir Alexandre Benalla comme client."
1196,"Le neveu de Michel Jaouen, décédé en 2016 après avoir consacré près de soixante ans de sa vie à réinsérer, via la navigation, des jeunes"
1197,"Le parc national Los Glaciares, situé à 2.000 km au sud-ouest de Buenos Aires, était fermé au moment où le phénomène s'est produit en raison d'"
1198,Le gouvernement allemand a présenté mercredi un projet de loi interdisant l'usage de certains herbicides comme le glyphosate.
1199,"Isaias a dévasté une maison mobile en Caroline du Nord, tuant deux personnes."
1200,Le gouvernement a demandé un geste commercial aux sociétés autoroutières.
1201,Le mouvement social entamé lundi matin concernait les 42 assistants de régulation médicale (ARM) de ce dépêché.
1202,Comment un adolescent a dû se contenter de protester devant sa mairie de la ville pour réclamer des actes contre le réchauffement climatique.
1203,La romancière afro-américaine Toni Morrison est décédée lundi à l'âge de 88 ans.
1204,"Le Monde révèle que le parquet de Paris a rouvert une enquête sur des accusations de viol, portées par Sophie Platz."
1205,"Danielle Dampfhoffer a été condamné à cinq ans de prison ferme pour le meurtre d'un enfant de six ans dans une école de Limas (Rhône),"
1206,Les mesures concernent 33 personnes dont seize enfants.
1207,"Airparif a relevé une diminution nette de la pollution au dioxyde d'azote, polluant local essentiellement émis par le trafic routier"
1208,Le ministre de l'Economie Bruno Le Maire a indiqué que l'Etat réserverait un traitement particulier vis-à-vis des entreprises touchées par le coronavirus.
1209,Le Covid-19 est dix fois plus mortel que la grippe A.
1210,"L'ancienne prisonnière des Forces armées révolutionnaires de Colombie (Farc) a ""supplié"" Emmanuel Macron de recevoir les proches de"
1211,La Chine a adopté une loi visant à lutter contre les infractions aux droits de l'homme et des libertés dans le cadre d'une loi controversée
1212,"Les homosexuels Zhu Guo et Zhu Zhu Zhu ont décidé de s'unir pour afficher leur homosexualité dans les médias, mais ils"
1213,Le député de l'Allier a été filmé par les caméras de TF1 dans un reportage diffusé le 4 avril au journal de 20 heures.
1214,"Alors que l'épidémie de coronavirus sévit en France, les Hôpitaux de Paris ont lancé la semaine dernière un appel aux professionnels médicaux et paramédicaux"
1215,"Le ministre de l'Intérieur, Gérard Collomb, a annoncé jeudi avoir porté plainte contre Yann Moix pour des propos ""injurieux"
1216,"Un chercheur de l'Institut français des relations internationales (Ifri) s'est penché sur les profils de 137 jihadistes français condamnés entre 2004 et 2017,"
1217,"Le syndicat de l'enseignement de second degré, le SNES, mais aussi la SNALC et la CGT, regroupés en intersyndicale ont pris cette"
1218,"Le ""calife"" autoproclamé de Daesh a disparu des vidéos du groupe terroriste."
1219,Le ministre de l'Éducation s'est alarmé des violences en marge du mouvement lycéen.
1220,"Après l'évacuation violente d'étudiants dans un amphithéâtre de la faculté de droit de la cité héraultaise,"
1221,"L'ancien président avait provoqué l'indignation et l'incompréhension en semblant associer les mots ""singes"" et ""nègres"
1222,Michèle Torr doit être forte pour soutenir son mari dans l'épreuve qu'il vit. Elle a dû être amputé de sa jambe gauche.
1223,"Une étude de l'Université de Grenoble pointe la forte hausse de la température dans l'océan Arctique, qui a fait fondre la banquise"
1224,L'assaillant a été abattu par la police après avoir tué un homme et blessé quatre personnes.
1225,Des câbles de signalisation ont été endommagés sur les voies du RER A à Vincennes.
1226,"Six lignes de métro seront fermées, au 16e jour de la grève illimitée contre la réforme des retraites."
1227,La région Auvergne-Rhône-Alpes a débloqué des crédits pour développer un logiciel chargé de détecter en amont les projets d'achats de terres
1228,"Selon les informations de France Bleu Roussillon, les chambres de commerce d'Andorre et de Perpignan ont relancé un projet monumental prévoyant de reli"
1229,"Deux militaires de la force Barkhane au Sahel, du 1er régiment de hussards parachutistes de Tarbes, ont été tués en opération"
1230,"Des ""gilets jaunes libres"" ont envahi le magasin Starbucks, dimanche 24 février."
1231,Un homme de 22 ans est mort après avoir été touché par balle par un policier lors d'un contrôle.
1232,"Le patron de La France insoumise, Jean-Luc Mélenchon, s'est exprimé dimanche à Marseille, où il manifestait dans le cadre de la journée nationale"
1233,"Le corps de Gioele Mondello, un enfant de 4 ans, a été retrouvé en voie de disparition le 8 août."
1234,"L'animal a rendu ""des services incroyables"" mais dont le nom est tenu secret pour des raisons de sécurité."
1235,"Actuellement, les numéros sont composés de préfixes qui renvoient à la localisation de la ligne."
1236,"Le 16 octobre, des personnalités LGBTQI+ ont manifesté à Paris pour dénoncer les agressions subies par les personnes LGBTQI+."
1237,"Le directeur général de SNCF Transilien, Alain Krakovitch, a expliqué que le nombre de trains qui circuleront sera à peu près équivalent à celui"
1238,"Le gouvernement a annoncé mardi à l'ouverture du ""Grenelle contre les violences conjugales"", de premières mesures pour endiguer ce fléau."
1239,"Selon les enquêteurs, l'un des pompiers ferait partie des 243 personnes interpellées à l'occasion de l'acte XXIII des gilets jaunes dans"
1240,"Le réalisateur Guillaume Canet est l'invité de la mini-série ""Scènes de ménages"", diffusée ce soir sur M6."
1241,"La ligne à grande vitesse ""Nord"" entre Paris et Lille est interrompue dans les deux sens depuis 10h ce lundi 21 octobre après qu'une personne a été percutée"
1242,"L'animateur de l'émission ""Sortez couverts"" va bientôt rembourser les préservatifs de la Sécurité sociale."
1243,Un homme de 18 ans a assumé son acte en garde à vue et a assuré que son geste était dirigé contre Charlie Hebdo.
1244,Un décret assouplit pour les personnes confinées les règles d'indemniture.
1245,L'avocat de Krisztina Rady dénonce un acharnement.
1246,"La ministre déléguée à la Citoyenneté, Marlène Schiappa, a appelé les fêtards à appliquer les mesures barrières pour"
1247,"Une pétition en ligne dénonce un scandale de ""massacres d'oiseaux""."
1248,"Le 23 août 1989, des millions de personnes avaient constitué une chaîne humaine à travers les trois pays baltes pour exprimer leur désir d'indépendance de l'ex-URSS"
1249,"L'initiative du milliardaire républicain Donald Trump, qui n'avait pas joué au golf depuis le 8 mars en raison du confinement lié au coronavirus,"
1250,"Selon les familles, le médecin régulateur aurait réalisé de mauvais diagnostics au téléphone."
1251,"Selon une étude réalisée pour Franceinfo, France Bleu et la presse en région, 9 Français sur 10 estiment qu'il est facile de circuler à pied dans"
1252,"Des images glaçantes ont été prises par plusieurs caméras de sécurité, dont l'une se trouvait sous le pont Morandi, qui s'est effond"
1253,"Le groupe royaliste, qui se déclare nationaliste et antirépublicain, a lancé une invitation à un rassemblement à Béziers, dans le Val-de-Marne"
1254,"Selon les premiers éléments de l'enquête, une femme aurait été tuée à son domicile."
1255,L'homme a été abattu de deux balles. Il s'agit du gér.
1256,"Les organisateurs de la tournée mondiale de cinémas drive-in, qui se tiendra du 4 au 6 juin au Musée des arts de Montréal, ont annoncé mercredi qu"
1257,"Le compositeur français Michel Legrand a été récompensé par plusieurs personnalités, dont Muriel Robin."
1258,"Les députés LREM du Finistère ont adressé un courrier à Edouard Philippe, qui a exclu d'ouvrir l'accès aux plages avant le 1er juin"
1259,Les députés ont adopté jeudi soir un amendement qui automatise la filiation des enfants nés par gestation par autrui dans un pays étranger où la pratique
1260,"Le Jeu de la vérité a été créé par Patrick Sabatier en 1985 pour TF1 et permettait à des personnes du public, ou par téléphone, de poser des questions"
1261,Des consignes spéciales ont été adressées aux fonctionnaires de police du Calvados.
1262,Les admissions à l'hôpital et en réanimation poursuivent leur remontée.
1263,"Selon le président du syndicat des biologistes, ""le virus ne circule plus"" dans certains départements."
1264,La commission nationale d'investiture du parti Les Républicains a validé mardi 21 juin la plupart de ses candidatures en vue des élections législatives de juin 2017. Patrick
1265,"Le patron de la SNCF, Xavier Bertrand, a accordé un entretien au Journal du Dimanche dans lequel il répond aux critiques des usagers et des collectivités territoriales"
1266,"En moyenne, la hausse atteint 5% à 6%, mais peut monter jusqu'à près de 10%."
1267,"Un fleuve nourricier a envahi la maison de Swakin Ahmad, dans le sud du Soudan, trois jours après avoir été dévasté par des pluies"
1268,"L'avocat général du maire de Draveil a été acquitté ce jeudi 15 novembre par le parquet de Draveil, rapporte franceinfo."
1269,Un puits de 7 mètres de profondeur a été creusé pour y enfouir la bombe avant de la déclencher.
1270,"Le secrétaire d'État à l'Économie Cédric O a estimé mardi que ""l'épidémie revient d'avoir cet outil dans"
1271,"Le parquet de Paris a ouvert un dossier visant plusieurs clips et chansons de Freeze Corleone, une figure montante du rap français."
1272,La Cour de La Haye a rejeté mercredi la demande de liberté sans condition présentée par l'ex-chef d'Etat ivoirien.
1273,"Dans les colonnes de Télé 7 Jours, l'actrice française Marion Cotillard révèle que Guillaume Canet a très mal vécu cette affaire et l"
1274,L'ex-président démocrate Barack Obama s'est exprimé vendredi soir à l'antenne de l'hebdomadaire américaine en évoquant
1275,Le comédien a été banni d'une salle de spectacle québécoise.
1276,"Jusqu'au 31 décembre, tous les citoyens français peuvent participer à une vaste consultation citoyenne sur le site internet de l'Assemblée nationale."
1277,La chaleur devrait s'intensifier sur les journées de jeu.
1278,"Le maire d'Aurillac, Christophe Castaner, s'est plaint de l'arrivée imminente de Kamel Daoudi dans sa ville."
1279,"L'enquête préliminaire a été ouverte vendredi soir pour tenter de caractériser de possibles ""manoeuvres frauduleuses"" en vue d'établir"
1280,Le maire sortant Jean-Luc Moudenc a été élu en 2014 à la tête de la ville rose.
1281,Ils ont une seule idée en tête : réconcilier les Français avec l'envie de s'informer.
1282,L'ancien ministre de l'Economie et des Finances François Collomb s'est exprimé dimanche à l'issue d'une conférence de presse à Lyon
1283,Le ministre de l'Intérieur Jean-Michel Blanquer a annoncé mercredi matin sur France Inter une grande enquête menée par Internet.
1284,"Le MV Wakashio, un navire de la compagnie japonaise Mitsui OSK Lines, a laissé échapper au moins 1.000 tonnes de fioul"
1285,"Dans les colonnes du Parisien, Serge Leduc ne digère pas la mort de Lewis, son chihuahua."
1286,"Joshua Smith, un Californien de 31 ans, s'apprête à évacuer une petite réserve indienne menacée par l'incendie Creek Fire."
1287,"Le chef du parti Les Républicains, Laurent Wauquiez, prône une baisse de 10 % de l'impôt sur le revenu pour toutes les classes moyennes"
1288,L'actrice Françoise Dorléac est l'une des stars les plus célèbres de la planète. L'épouse de l'actrice est aujourd'hui
1289,"Dans un rapport adressé aux ministres de la Justice et à la secrétaire d'Etat à l'Egalité femmes-hommes Marlène Schiappa,"
1290,"Une fourgonnette blanche a fauché huit à dix piétons dans le centre-ville de Toronto, faisant 9 morts et 16 blessés."
1291,"Depuis le 1er juillet, la vitesse maximale autorisée sur les 400.000 km de routes secondaires à double sens sans séparateur central (muret, glissière)"
1292,Le président français Emmanuel Macron n'a jamais été aussi présent dans les médias australiens. Mais il n'a jamais été aussi présent.
1293,"L'Ariège, la Haute-Garonne, les Landes, les Landes, les Pyrénées-Atlantiques et les Hautes-Pyrénées sont placé"
1294,Notre rédaction vous propose un petit récapitulatif de ces futurs rendez-vous.
1295,"L'Aveyron, le Cantal, le Gard, la Lozère et la Haute-Loire sont placés en vigilance orange pluie et inondation"
1296,L'épidémie de coronavirus a fait 299 morts au cours des dernières 24 heures.
1297,"Selon le Parisien, 30.873 personnes ont été victimes d'un automobiliste roulant sans vignette ou ayant pris la fuite."
1298,L'auteur présumé se présente comme un réfugié soudanais.
1299,"Les deux départements de la Corse ont été placés en vigilance orange ""pluie-inondation"" et ""orages"" par Météo France."
1300,La France rappelle sa plus ferme opposition à la libération d'individus condamnés pour avoir commis des crimes contre des ressortissants français.
1301,"Edouard Philippe s'est exprimé à propos de la polémique autour de Ségolène Royal, qui s'est dite ""licenciée"" de son poste"
1302,"L'ex-premier ministre, qui a présenté sa candidature aux législatives avec l'étiquette de la majorité présidentielle, doit désormais se faire une place au sein des 3"
1303,"Le chef de l'Etat a estimé que le contribuable français n'a ""pas vocation à payer des masques"" pour tout le monde."
1304,Le roi d'Espagne Juan Carlos a annoncé lundi qu'il ne s'était pas exilé en Espagne.
1305,L'ex-avocate Elise Fajgeles a reconnu ne pas connaître le montant du salaire minimum horaire.
1306,"Karine Granger, coiffeuse dans les Hauts-de-Seine, ne va pas perdre de temps pour accueillir ses premiers clients au moment du déconfinement."
1307,"La pétillante Australienne a remporté la finale de son émission phare, Le Meilleur Pâtissier, mercredi 7 décembre."
1308,"""Il faut expliquer, pas déboulonner"", estime l'animateur."
1309,"Selon une étude du Centre de recherche pour l'étude et l'observation des conditions de vie, 40% de la population ne part pas en vacances chaque année."
1310,"Le jeune homme de 28 ans a réussi à diriger par la pensée les mouvements d'un exosquelette, une sorte d'armure motorisée."
1311,"Le premier tour des élections municipales a eu lieu le 15 mars, à la veille du confinement qui a paralysé le pays durant 55 jours."
1312,"La crise sanitaire liée au Covid-19 a été ""une crise sans précédent"", a martelé mardi matin devant la comission d'enquête sénatoriale le président du Conseil"
1313,"L'ancien maire de Grenoble, qui vient de fêter ses 19 ans avec le poids de l'écharpe tricolore sur ses frêles épaule"
1314,La chanteuse s'est éteinte ce dimanche 7 janvier après un long combat contre le cancer.
1315,"Sur le plateau de franceinfo, le candidat de l'Union populaire républicaine s'est demandé si l'attaque chimique qui a tué au moins 87 civils"
1316,L'hypothèse selon laquelle l'hydroxychloroquine pouvait prévenir les accidents mortels de trottinettes a fait l'objet d'un
1317,"Le tribunal correctionnel de Bobigny a estimé que la décision du parquet de Bobigny était ""inadmissible"" pour le syndicat de police Alliance."
1318,"La ministre du Travail, Élisabeth Borne, a rappelé les appels récents émis par plusieurs infectiologues pour réduire les risques de contamination."
1319,"Dans une interview accordée au Journal du dimanche (JDD), l'ancien ministre de l'Intérieur Jean-François Copé explique que le repli nationaliste"
1320,Les pompiers des Bouches-du-Rhône ont lancé un appel à la prudence après plusieurs départs de feu dans le département.
1321,Le prince Harry s'est joint à Chris Martin et ses musiciens pour le premier concert pop jamais organisé sur les pelouses de la résidence royale.
1322,La tempête Dennis a engendré de fortes pluies et des vents violents sur le nord-ouest du pays.
1323,"La maire du VIIe arrondissement de Paris, Xavier Bertrand, s'est confiée sur son envie d'aller à la rencontre de Xavier Bertrand."
1324,"La maire du VIIe arrondissement de Paris, Marine Dati, est accusée d'avoir tenu ""des propos inqualifiables"" sur les migrants,"
1325,"""On est loin, très très loin d'une pénurie ou d'une crise majeure"", a déclaré le président de l'Union française des industries pétrolières"
1326,"L'Unsa ferroviaire a maintenu son appel à la grève en cours dans les transports, tout en reconnaissant que ""l'annonce qui a été faite"
1327,"Le 15 mars 1978, la famille et les fans de Claude François sont réunis à l'église d'Auteuil à Paris pour pleurer leur idole tragi"
1328,"Les faux numéros de ""sésame paye-moi"" occasionneraient ""une fraude évaluée à 14 milliards par an"", assure la sénatrice."
1329,Un mélange de terre et d'eau imprégné par ses pesticides prend forme à huit mètres de son logement.
1330,"L'organisation de défense des consommateurs a déposé une plainte contre le site de revente de billets en ligne Viagogo, qui appelle les consommateurs à l'"
1331,Le géant américain de l'informatique a adressé une lettre aux membres du Congrès appelant à un dialogue national sur les technologies de reconnaissance faciale.
1332,"Le réalisateur de ""The Revenant"", Leonardo DiCaprio, s'est confié sur les circonstances de la chute de son ami Edward Norton."
1333,Le masque obligatoire est l'une des nouveautés de cette rentrée.
1334,La revue 60 Millions de consommateurs a testé au total 65 variétés de pains.
1335,"La liste Les Républicains (LR) pour les municipales de Lunel, dans l'Hérault, a été dévoilée mercredi 15 janvier. C'est"
1336,"Un homme a été arrêté sur la départementale 8 entre Houeillès et Damazan, dans le Lot-et-Garonne, après avoir été contrôlé en ex"
1337,"Les deux réalisateurs de ""Mammuth"" et de ""Louise Michel"" suivent, dans leur dixième film, les aventures des gilets jau"
1338,"Disney a décidé de diffuser ""Mulan"" directement sur sa propre plateforme de visionnage à la demande, pour un prix de 30 dollars."
1339,La Cour constitutionnelle de Taïwan a estimé jeudi que l'adultère à Taïwan était passible d'un an de prison pour des faits de violences
1340,"La Commission de régulation de l'énergie a proposé cette hausse de 2,4% TTC ""pour les tarifs bleus résidentiels"" ainsi que ""pour les tarif"
1341,"Un ""choc frontal entre deux voitures sur la départementale D1330, qui a fait le lourd bilan de quatre morts et trois personnes en urgence absolue, é"
1342,"Un mois après la disparition de Steve Maia Caniço, aucun lien n'a pu être établi entre la disparition de l'animateur périscolaire"
1343,"Le rappeur, qui devait se produire le 29 mai après la cérémonie d'hommage aux commémorations des cent ans de la bataille de Verdun, a"
1344,L'homme a sorti un couteau et a menacé de s'enfuir.
1345,"Le torchon brûle entre Mario Barravecchia et Jean-Pascal Lacoste, les deux anciens candidats de la première saison de la Star Academy."
1346,"Le ministre de la Santé américain Alex Azar s'est exprimé mercredi à Taïwan sur la nécessité de fournir des vaccins ""sans danger et efficaces"""
1347,"Le ministère de l'Éducation publie mercredi 20 mars son propre classement des lycées généraux, technologiques et professionnels, publics et privés sous contrat"
1348,Le syndrome multi-inflammatoire chez les enfants (MIS-C) a pour la première fois été signalé fin avril au Royaume-Uni.
1349,La députée du Pas-de-Calais Emmanuel Macron s'est exprimée lors de son discours de rentrant à l'Assemblée nationale. Elle a estimé qu'
1350,"Les guides d'Acted, dans le sud-est de l'Afrique, s'interrogent sur l'avenir des animaux."
1351,"Le 26 juillet 2016, Marion Maréchal-Le Pen avait annoncé sur Twitter son intention de postuler dans la réserve opérationnelle."
1352,Le monde connaîtra globalement une augmentation de 60% des cas de cancer au cours des deux prochaines décennies si les tendances actuelles se poursuivent.
1353,L'Elysée va reprendre une activité plus soutenue dès la semaine prochaine.
1354,"Le géant allemand de l'énergie a été condamné à verser 3.000 euros d'amende aux plaignantes de la société allemande TÜV, accusée d'"
1355,"Le ramassage des poubelles est perturbé dans ""quelques arrondissements parisiens et quelques villes du Grand Paris"", à l'appel de la CGT"
1356,La ministre de la Santé s'est exprimée sur la question des arrêts maladie.
1357,"Le chanteur Jean-Jacques Goldman s'est éteint jeudi 12 avril à Montrouge (Hauts-de-Seine), a rapporté Le Paris"
1358,"Muriel Beyer a officialisé sa candidature à la primaire de la droite. Dans les colonnes du JDD, Muriel Beyer, éditrice chez Plon,"
1359,Le joaillier new-yorkais Sotheby's a mis au jour un diamant de plus de 100 carats.
1360,L'armée de l'Air a mis en place un plot avancé sur la base Aérienne 107 de Villacoublay (en région parisienne) pour soulager les hô
1361,Deux randonneurs ont été emportés par une avalanche à une altitude de 3.400 mètres alors qu'ils effectuaient l'ascension du Mont-Brû
1362,"Selon l'Observatoire français des orages et des tornades, les eaux du fleuve Hérault sont montées de plus de 5 mètres en quelques heures."
1363,"Le réalisateur britannique Ridley Scott est l'invité de la première incursion de la dystopie ""Père"" et ""Mère"" à la télévision,"
1364,"Les Etats-Unis ont commencé à contrôler les passagers en provenance de Chine le 3 février, date à partir de laquelle seuls les Américains pouvaient revenir dans le"
1365,"L'Arabie saoudite a condamné vendredi le meurtre de Jamal Khashoggi en Arabie saoudite, a annoncé la fiancée Hatice Cengiz,"
1366,"La chanteuse Aldo Giampaolo, qui vient de redémarrer une série de concerts à Las Vegas, s'est confiée au Journal de Montréal."
1367,L'ANSM a demandé aux laboratoires Merck de tout mettre en oeuvre pour maintenir la spécialité Euthyrox en France au-delà de septembre 2020.
1368,"Le maire de Grenoble, Eric Piolle, s'apprête à succéder à son prédécesseur à la tête de la mairie de Greno"
1369,"Une Russe, résident en France, a commis une erreur au moment de régler la note."
1370,Les huit membres de cette délégation ne sont plus les porte-parole auprès du gouvernement.
1371,"L'homme de 57 ans était parti se baigner seul au niveau de la plage des Présidents, aux Sables-d'Olonne (Vendée)."
1372,Le candidat de la France Insoumise s'est un peu fâché et a employé un ton professoral sur le thème de l'immigration.
1373,"Bruno Donnet, journaliste de France Inter, s'est indigné d'une séquence diffusée fin janvier dans ""Touche pas à mon poste"" sur D8"
1374,"Le ministre de l'Economie et des Finances, Manuel Valls, s'est exprimé mercredi sur la situation économique en France."
1375,Les deux reporters ont subi une pluie de coups et un lynchage en règle.
1376,"Après deux semaines à l'écart du monde extérieur, les premiers rapatriés de Chine sont sortis du centre de vacances de Carry-le-Rouet (B"
1377,La présidente du Rassemblement national s'est déjà déclarée candidate pour la prochaine échéance présidentielle.
1378,"Le vice-Premier ministre italien et chef de file du Mouvement 5 étoiles (M5S, antisystème), Luigi Di Maio, a annoncé avoir rencontré en France"
1379,"Pour réduire le déficit de la France, des Français largement favorables à réduire la dépense publique."
1380,"Les réservations pour le week-end donnaient bon espoir aux restaurateurs et propriétaires de bars, même s'ils rouvrent avec nettement moins de table"
1381,Un collectif d'artistes et d'associations de défense de l'environnement s'est rassemblé à Saint-Malo (Ille-et-Vilaine)
1382,"Un policier de 47 ans a été condamné à 18 mois de prison avec sursis pour avoir matraqué une manifestante ""gilet jaune"" en janvier 2019."
1383,"L'autorité régionale en charge des transports a annoncé, lundi 22 juin, la fermeture d'une soixantaine de stations en raison de l'épidé"
1384,"Selon une étude publiée lundi par le réseau d'experts ""Recherche et solidarités"", la transformation de l'ISF en impôt sur la fortune immobili"
1385,"Selon les informations des Echos, les députés LREM seraient sur le point de constituer le 9e groupe parlementaire."
1386,"Les Delta Aquarides Sud, un essaim d'étoiles filantes provenant de la constellation du Verseau, traversent la voûte céleste."
1387,"L'enquête vise à ""identifier"" dans le livre de Valentin Gendrot dans lequel il dresse le portrait de la police nationale."
1388,"La planche de surf Doug Falter a été retrouvée disparue au milieu des grosses vagues de Waimea Bay, un spot hawaïen de surf très rép"
1389,Une photo retrouvée dans le téléphone d'un des suspects mis en cause dans un projet d'attentat déjoué contre des policiers le montre prenant la pose
1390,"Le ministre des Comptes publics, Gérald Darmanin, a indiqué que l'État était disposé à faire ""un geste financier"" à l'égard de"
1391,Un homme est mort après avoir été percuté par un fourgon dans la nuit de lundi à mardi dans le village de Harnes (Pas-de-Calais).
1392,"André Tréguet, 70 ans, a été tué par une coulée de boucliers dans le massif de la Sainte-Baume, dans le Var"
1393,"Le corps de Nora Quoirin, une jeune fille atteinte d'un léger handicap mental, a été découvert dans la forêt tropicale malaisienne."
